timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-27 09:00:00,-205283.756073303,97,54,2,0.0,45,3363.789379622175
2025-02-27 10:00:00,84276.92259223905,167,72,9,0.0,92,10253.88586247791
2025-02-27 11:00:00,-463644.493700984,73,50,6,0.0,28,19953.19890327331
2025-02-27 12:00:00,453240.02948204,97,44,2,0.0,50,9489.215369917443
2025-02-27 13:00:00,866291.412974938,122,61,7,0.0,59,8761.278909221688
2025-02-27 14:00:00,-40.20695327699923,120,60,4,0.0,67,4940.844153205891
2025-02-27 15:00:00,-3093.585416000007,137,63,6,0.0,72,1113.6509856491678
2025-02-27 16:00:00,-1507.813174715,98,60,5,0.0,49,1455.7206236606835
2025-02-27 17:00:00,-27.92848090399957,132,65,5,0.0,71,720.871968218
2025-02-27 18:00:00,691772.41264355,136,60,8,0.0,78,8694.119972768014
2025-02-27 19:00:00,-72398.053473462,142,55,11,0.0,89,664.7131052213381
2025-02-27 20:00:00,-176840.205808432,146,56,8,0.0,84,2340.321559304
2025-02-27 21:00:00,-145934.14330510498,125,59,4,0.0,69,2483.496912633352
2025-02-27 22:00:00,81132.17558315804,118,68,7,0.0,55,8919.474978854594
2025-02-27 23:00:00,-66734.653514,91,39,6,0.0,48,1260.7378874945055
2025-02-28 00:00:00,-326241.31698676,68,44,7,0.0,30,11410.282854452587
2025-02-28 01:00:00,883082.109498485,208,62,10,0.0,144,6096.870552543784
2025-02-28 02:00:00,-341837.999617944,299,59,9,0.0,245,3222.2378915652976
2025-02-28 03:00:00,-489.02530102400146,68,46,7,0.0,30,4201.203934719295
2025-02-28 04:00:00,-1850269.862381766,117,56,5,0.0,69,16960.433024989863
2025-02-28 05:00:00,106.65838200000012,67,28,3,0.0,45,1144.831323671642
